TIC ID,TFOPWG Disposition,Sectors
195256633,PC,"11,12,38"
36607746,PC,"11,12,38"
451254008,PC,"10,11,37"
449549170,PC,"11,38,64,65"
438777551,PC,"11,38,64,65"
425316308,PC,"11,37,38"
412371819,PC,"11,37,38"
411796826,PC,"11,38"
410554986,PC,"11,38"
403911354,PC,"10,11,37"
400712525,PC,"11,37,38"
383410746,PC,"11,12,37,38"
372960748,PC,"10,11,37,38"
372448111,PC,"10,11,36,37,38"
370385007,PC,"11,38"
366248595,PC,"11,38"
363661031,PC,"11,37,38"
245027119,PC,"11,37,38"
363202582,PC,"9,10,11,36,37,38"
344745774,PC,"10,11,37,64,65"
342375120,PC,"11,38"
336613507,PC,"11,38"
334757798,PC,11
333511802,PC,"11,38"
332880327,PC,"11,38"
331297805,PC,"11,38"
331160996,PC,11
121625070,PC,"11,38"
330885564,PC,"11,38"
330014070,PC,"11,38"
329691586,PC,"11,38"
329609449,PC,"11,38"
326662822,PC,"11,38"
321802774,PC,"11,38"
320994166,PC,"10,11,37,38,64,65"
319949055,PC,"10,11,37,38"
319806044,PC,"10,11,37,38"
318668441,PC,"10,11,37,38"
323002911,PC,"11,12,13,39"
316236118,PC,"10,11,37,38"
312508092,PC,"11,38"
307888842,PC,"10,11,37,38"
305492348,PC,"10,11,37,38"
303686889,PC,"9,10,11,36,37,38"
297668572,PC,"11,37,38"
297457992,PC,"11,37,38"
401952328,PC,"11,12,38"
295233473,PC,"10,11,37,38,64,65"
294385899,PC,"10,11,37,38"
294365631,PC,"10,11,37,38"
290263093,PC,"10,11,37,38"
289445553,PC,"11,38"
280857321,PC,"10,11,37,38,64,65"
269439355,PC,"9,11"
243641947,CP,"11,38"
242389810,PC,"11,38"
241752370,PC,11
241514551,PC,"11,38"
241326434,PC,"11,38"
209923610,PC,"11,38"
209707800,PC,"11,38"
208091447,PC,11
203476998,PC,"11,38"
179715231,PC,"11,38"
167597352,PC,"11,38"
165667705,PC,"11,37"
159262969,PC,"11,38"
125424836,PC,"11,37"
121194926,PC,"11,38"
107506563,PC,"11,38"
322901324,PC,"10,11,12,30,39"
369789627,PC,"11,12,13,38"
68523365,PC,"11,38"
370138999,PC,"1,2,9,13,27,28,29"
280096473,PC,"1,2,13,27,28,63,66,67,68,69"
469821652,PC,"13,27,66,67"
468055102,PC,"13,27"
466167563,PC,"13,27"
451566438,PC,"12,13,27,39"
410372968,PC,"13,27,66,67"
410358456,PC,"12,13,27,39"
410314178,PC,"1,12,13,27,39"
407922734,PC,"13,27,39"
406236094,PC,"13,27"
388280249,PC,"11,12,13,27,39"
372443687,PC,"13,27"
360822008,PC,"13,27"
325275736,PC,"13,27"
320327056,PC,"13,27"
319568619,PC,"13,27"
304130406,PC,13
179987678,PC,"1,13,27,67,68"
290302491,PC,"13,27"
254142310,PC,"13,27"
201660996,PC,"13,27"
166220082,PC,"13,27"
114181798,PC,"13,27"
113648563,PC,"13,27"
113117112,PC,"13,27"
79920467,PC,"13,27"
31786438,PC,"13,27"
464481762,PC,"13,66,67"
464445045,PC,13
464280516,PC,13
456574511,PC,13
451538240,PC,"12,13,39"
407772585,PC,"13,39"
384299730,PC,"12,13,39"
384016413,PC,"12,13,39"
383299778,PC,"12,13,39,65,66"
381982417,PC,"13,39"
380775661,PC,"13,39"
369861728,PC,"12,13"
365021641,PC,"13,39"
364072092,PC,"13,39"
332314607,PC,13
315398848,PC,13
312030014,PC,"12,13,39"
311565540,PC,"12,13,39"
311292015,PC,"12,13,39"
310854881,PC,"12,13,39"
307320565,PC,"12,13,39"
306357884,PC,"12,13,39"
304695574,PC,"13,39"
303617735,PC,"13,39"
301455423,PC,"12,13,39"
292477426,PC,"13,39"
276647494,PC,"12,13,39"
256158543,PC,"12,13,39"
255768108,PC,"13,39"
194795551,CP,"13,39"
193782529,PC,13
160930264,PC,13
120033290,PC,13
119950057,PC,13
119089245,PC,"13,39"
86419190,PC,"13,39"
86021841,PC,"13,39"
75919790,PC,"13,39"
75076261,PC,"12,13,39"
57093805,PC,13
21997420,PC,"13,39"
6404965,PC,13
131347421,PC,"7,8,34"
229138584,PC,"2,3,29,30"
131419624,PC,"7,8,34,35"
131250246,PC,"7,8,34,35,61,62"
186459119,PC,"8,35,61"
131025778,PC,"7,8,34"
130797885,PC,"7,8,34,35"
118603213,PC,"8,34"
174426662,PC,"7,8"
118072143,PC,"8,34,61"
173260345,PC,"7,8"
59536337,PC,"7,8,33,34,35"
170405772,PC,"6,7,8,33,34"
437215469,PC,"7,8,34"
26051436,PC,"8,34"
18795429,PC,"8,34"
152326573,PC,"7,8,34"
410159011,PC,"8,35"
152005053,PC,"7,8,34"
405485201,PC,"8,35"
238012337,PC,"6,7,8,33,34,35"
150424946,PC,"7,8,34"
396794358,PC,"8,35"
149745822,PC,"7,8,34"
131348451,PC,"7,8,34,35"
386456916,PC,"8,34,61"
145910571,PC,"7,8,34,35"
332710679,PC,"8,35"
145904365,PC,"7,8,34,35"
145023816,PC,"7,8,34,61"
144682439,PC,"7,8,34,61"
277833423,PC,"8,35,45,46"
144467913,PC,"7,8,34"
271486001,PC,"8,34,35,61"
270649648,PC,"8,34"
270471065,PC,"8,34"
270457662,PC,"8,34"
455272393,PC,"8,35,45,46,62"
394338713,PC,"11,12,39"
393196631,PC,"11,12,39"
207981861,PC,"12,39"
392995938,PC,"11,12,38"
364431259,PC,"12,39"
149022647,PC,"12,38"
143934343,PC,"12,38"
363083571,PC,"12,39"
126125073,PC,"12,38"
361710792,PC,"12,39"
360475034,PC,"11,12,39"
360473750,PC,"11,12,38,64,65"
357661805,PC,"11,12,39"
357312511,PC,"11,12,39"
340228388,PC,"11,12,38"
335860261,PC,"11,12,38"
39858507,PC,"12,39"
334080358,PC,"11,12,38"
324116813,PC,"11,12,37"
292889298,PC,"11,12"
290504044,PC,"12,38"
454361389,PC,"11,12,37,39,64,65"
447192619,PC,"12,39"
277538491,PC,"10,11,12,37,38"
407166076,PC,"12,39"
406861922,PC,"12,39"
274367763,PC,"12,38"
272983172,PC,"12,39"
402391147,PC,"12,39"
402219289,PC,"12,39"
396316939,PC,"11,12,39"
395926728,PC,"11,12,39"
221882319,PC,"12,39"
394672497,PC,"11,12,38,39"
221861843,PC,"12,39"
394570569,PC,"11,12,39"
221785300,PC,"12,39"
394492339,PC,"11,12,39"
208719443,PC,"12,39"
390988385,PC,"14,41,54"
57753734,PC,"14,41,54"
244487927,PC,"14,41,54"
30254887,PC,"14,40,41,54"
123007594,PC,"14,41,53,54"
1712954983,PC,14
417129824,PC,"14,41,55"
429036977,PC,"15,55"
106224627,PC,"14,15,41,55"
417047499,PC,"14,15,41"
313408643,PC,"14,15,41,55"
304514922,PC,"15,55"
15460993,PC,"15,55"
13424053,PC,"14,15,41"
248058363,PC,"15,56"
247283596,PC,"15,41,55"
247283054,PC,"15,41,55"
233415701,PC,"14,15,41,55"
195750008,PC,"15,41,55"
184295571,PC,"14,15,41,54"
436314778,PC,"14,15,41,55"
2010186093,PC,"16,56"
407694390,PC,"15,16,56"
407658979,PC,"15,16,56"
290308758,PC,"14,15,16,41,55"
289100911,PC,"15,16,56"
287591638,PC,"15,16,56"
265242905,PC,"15,16,41,56"
190479710,PC,"15,16,56"
162387333,PC,"15,16,56"
162179096,PC,"15,16,56"
352690548,PC,"17,57"
352469839,PC,"16,17,41,55"
194461202,PC,17
343726435,PC,"15,16,17,56,57"
13961554,PC,"17,57"
277505161,PC,"15,16,17,55"
267861788,PC,"15,17,55"
252549844,PC,"16,17,57"
233795794,PC,"14,15,16,17,41,55"
173711153,PC,"16,17,57"
173298412,PC,"16,17,57"
173176491,PC,"16,17,57"
65981892,PC,"16,17,57"
620780629,PC,"17,57"
432761635,PC,"17,57"
422881018,PC,"17,57"
414922696,PC,"17,42,43,57"
455784423,CP,"17,57"
186292194,PC,"17,57"
429218084,PC,"15,16,17,55"
365447203,PC,"16,17,56"
186614891,PC,"18,58"
445496795,PC,"18,58"
445407434,PC,"17,18,58"
433144048,PC,"18,58"
139559780,PC,18
139507260,PC,18
415976665,PC,"18,58"
116848450,PC,"18,58"
410552165,PC,"18,58"
396556650,PC,18
65446983,PC,18
63470437,PC,"18,58"
308613965,PC,"18,58"
250803548,PC,"18,58"
241135327,PC,"18,58"
240989628,PC,"17,18,58"
240823272,CP,"17,18,58"
470822809,PC,18
385400633,PC,"18,19,58"
366311757,PC,"19,43,44,59"
251652214,PC,"18,19,58"
174826170,PC,19
355008856,PC,19
171160885,PC,"19,43,44,59"
155351556,PC,19
417942201,PC,19
3027681,PC,"19,43,44,45"
321894059,PC,"19,59"
701926762,PC,19
666567477,PC,19
284174392,PC,"19,43,44,59"
468777766,PC,19
284173938,PC,"19,43,44,59"
81593515,PC,"18,19"
280254984,PC,"18,19,52"
9833284,PC,19
9830791,PC,19
8621049,PC,19
68850908,PC,"20,44,45,47"
802227190,PC,20
459755750,PC,"20,47"
458419328,CP,"20,47"
312811620,PC,20
252912175,PC,"20,47"
21291176,PC,20
190250689,PC,20
289661991,CP,"14,20,40,47,60"
252876117,PC,20
138475192,PC,"19,20,40,47,52,59"
149995163,PC,"20,47"
102848207,PC,"20,47,53"
95660472,CP,"20,44,45,46,47,71,72"
841226526,PC,"14,20,21,40,41,47"
801354155,PC,"21,48"
393853275,PC,"21,48"
356736743,PC,"14,20,21,40,41,47,48,60"
355953198,PC,"20,21,40,41,47,48"
330795142,PC,"21,48"
900240532,PC,"21,48"
298074043,PC,"14,15,20,21,40,41,47,48,60"
287231664,PC,"21,47,48"
165985431,PC,21
149917086,PC,"14,21,41,47,48"
147994863,PC,"14,20,21,40,41,47,48"
147890655,PC,"14,20,21,40,41,47,60"
143008050,PC,"15,21,41,48"
142739544,PC,"14,20,21,40,41,53"
142635225,PC,"14,20,21,40,41,47,48,60"
142618165,PC,"14,20,21,40,41,47,48,60"
142562395,PC,"14,20,21,41,47,48,60"
126325149,PC,"21,44,45,46"
125552076,PC,"21,48"
105379013,PC,21
86273567,PC,"20,21,47,60"
416542079,PC,"15,22,49"
141205978,PC,"15,22,48,49"
320208949,PC,"15,16,22,49"
165989915,PC,"14,15,16,21,22,41,48,49"
153978165,PC,"14,15,22,41,49"
150388393,PC,"15,22,48,49"
950525831,PC,"15,21,22,41,48"
459215281,PC,"15,16,22,48,49"
445837596,PC,"15,21,22,41,48"
154181821,PC,"14,15,16,21,22,41,48,49"
441697509,PC,"15,16,22,23"
357373216,PC,"16,22,23,49,50"
288434231,PC,"16,22,23,49"
165723070,PC,"15,16,22,23,49,50,51"
161003569,PC,"16,22,23,49,50"
158617175,PC,"15,16,22,23,49,50"
158497525,PC,"16,22,23,49,50"
155898758,PC,"16,23,49,50"
68074302,PC,"16,23,50"
23815847,PC,"16,23,49,50"
434171145,PC,"17,24,57,58"
422514153,PC,"16,17,18,24,56,57"
388393034,PC,"17,24,57"
375981105,PC,"17,18,24,57,58"
372207084,PC,"16,17,18,24,58"
371676181,PC,"17,24,57"
345697569,PC,"17,24,57"
343330330,PC,"15,16,17,24,55,56"
336824844,PC,"16,17,24,57,58"
336399144,PC,"16,17,24"
336092760,PC,"16,17,24,57,58"
334493051,PC,"16,17,18,24,57"
334385701,PC,"16,17,24,56"
321861405,PC,"16,17,18,24,57,58"
320503729,PC,"14,15,16,17,18,19,20,21,22,23,24,40,41,47,48,49,50,51"
316453500,PC,"16,17,24,57"
309849817,PC,"16,23,24,49,50,51"
275421144,PC,"16,17,18,24,56"
272785423,PC,"14,15,16,17,18,20,21,23,24,41,47,48,49,50,51"
272219353,PC,"17,18,24,57"
271761420,PC,"17,18,24,57,58"
271439193,PC,"17,18,24,57"
256867493,PC,"14,15,16,17,21,24,41,51,55"
252049912,PC,"17,24,57"
237221436,PC,"14,17,18,19,20,23,24,40,47,50,52,53,54,57,58"
237077180,PC,"15,17,24,55"
154293917,CP,"16,23,24"
116382006,PC,"16,23,24,50,51"
468329664,PC,"18,19,24,52"
312548829,PC,"17,18,24,58"
25773352,PC,"17,24,57"
418133917,PC,"17,18,24"
403347341,PC,"17,18,24,57,58"
283015592,PC,"17,18,24,57"
83148519,PC,"17,18,24,58"
289264348,PC,"18,19,25,52,58"
280315875,PC,"18,19,25,52,58"
85791385,PC,"19,25,52"
85429139,PC,"19,25,52"
461491274,PC,"17,18,24,25,58"
407313319,PC,"18,24,25,52"
470678283,PC,"18,19,20,25,40,47,52"
470169396,PC,"17,18,19,24,25,52,58"
441730540,PC,"14,16,17,18,19,20,21,22,24,25,40,41,47,48,49,50,51,52,53,54,55,56"
427866520,PC,"17,18,24,25,57,58"
406634633,PC,"17,18,24,25,52,58"
390021939,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,48,49,50,51,52,54,56"
387330895,PC,"15,16,17,18,24,25,52,56,57,58"
366580825,PC,"16,17,18,19,20,22,23,24,25,40,49,52"
366120401,PC,"14,25,41,52"
322262448,PC,"17,18,24,25,57,58"
298264260,PC,"16,17,23,25,49,50"
279769094,PC,"17,18,24,25"
255865833,PC,"15,16,17,18,19,22,24,25,49"
233053554,PC,"14,15,16,17,18,20,21,23,24,25,40,41,47,48,50,51,53,54,55,56,57"
230388132,PC,"14,15,16,17,18,20,21,22,23,24,25,40,41,47,48,49,50,51,52,55,57,58"
229639351,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51"
229508727,PC,"14,15,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,53,54,55"
648958344,PC,"18,25"
628103717,PC,"18,24,25,52,58"
627323667,PC,"18,24,25,52,58"
444724127,PC,"18,24,25,52,58"
444558604,PC,"18,24,25,58"
310002617,CP,"14,19,21,26,40,41,47,52"
302381397,PC,"19,20,26,40,47,59"
289373041,PC,"14,26,40,53,54"
288242606,PC,"14,18,19,20,21,25,26,40,41,47,48,51,52"
272782321,PC,"14,15,16,17,18,20,21,23,24,26,41,47,48,49,50,51,53,54,55,56"
264295655,PC,"18,19,20,24,25,26,40,52"
264223828,PC,"17,18,19,24,25,26,52"
264173803,PC,"14,15,16,17,18,19,20,21,22,23,25,26,40,41,47,48,49"
243297296,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,54"
243280335,PC,"14,15,16,19,20,23,26,40,41,47,49,50"
235902467,PC,"18,19,20,24,25,26,40,47,52"
233576159,PC,"14,15,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55"
232632239,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49"
232603560,PC,"14,15,16,17,18,19,20,22,23,24,25,26,40,41,47,48,49,50,52,54"
230006888,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,50,51,52,53,54,55"
229786610,PC,"14,15,16,17,19,20,21,22,23,25,26,40,41,47,49,50,51,52,53,54,55,56,57"
199610140,PC,"16,17,19,22,23,24,25,26,49,50,51,52,59"
159438097,PC,"14,19,20,21,25,26,40,41,47,48,52,59"
137420801,PC,"19,20,26,40,47,59"
123357034,PC,"14,26,40,41,53"
468396217,PC,"19,25,26,52,59"
420680343,PC,"18,19,25,26,52"
417646390,CP,"19,26,52"
400093775,PC,"19,20,26,53"
313194972,PC,"19,20,26,40,52"
279947414,CP,"18,19,25,26,52,53"
406926040,PC,"14,15,16,19,20,22,23,26,40,41,47,49,50,53,54,55,56,59"
470156846,PC,"18,19,20,24,25,26,52"
462553953,PC,"14,15,19,20,21,26,40,41,47,48,49,53"
420112217,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52"
389777651,PC,"14,20,26,40,47"
372747949,PC,"17,18,19,24,25,26,52"
366972162,PC,"17,18,19,24,25,26,52"
362223355,PC,"14,18,19,20,24,25,26,40,47,52,58"
358613376,PC,"14,20,21,26,40,41,53,60"
356822426,PC,"14,15,16,17,18,19,20,21,23,24,25,26,40,41,47,48,49,50,51"
41995709,PC,3
382419744,PC,"2,3"
67598139,PC,3
67566164,PC,3
332579116,PC,5
220144363,PC,6
53593542,PC,6
95057860,CP,6
237603062,PC,6
158697949,PC,6
280645209,PC,"6,33"
281242007,PC,6
280304556,PC,6
200090347,PC,6
385654601,PC,"7,34"
409594381,PC,"7,33,34"
7274938,PC,"7,34"
142628514,PC,7
346995484,PC,"7,34"
334252687,PC,"7,34"
157088184,PC,"6,7,33,34"
148667071,PC,"7,34,61"
127328218,PC,"7,34,61"
99081059,PC,"7,33,34"
127895118,PC,"7,61"
81055189,PC,7
30825828,PC,"8,9,35"
24615998,PC,"8,9,35"
19547831,PC,"8,9,35,62"
4102368,PC,"8,9,62"
190986054,PC,"8,9"
269249506,PC,"7,8,9,34,35"
74967390,PC,"8,9,35,36"
442050698,PC,"9,10,36,37"
178657161,PC,"10,36,37"
151920165,CP,"9,10,36"
146842334,PC,"9,10,36,37"
146664561,PC,"9,10,36"
133331642,PC,"9,10,36"
290388627,PC,"10,11,37,38"
469811655,PC,"13,27,66,67"
466682238,PC,"13,27,66,67"
466222485,PC,"13,27"
387193925,PC,"13,27"
374348168,PC,"13,27"
343952976,PC,"12,13,39"
294097592,PC,"3,6,7,8,9,13"
290407621,PC,"12,13,39"
278821913,PC,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36,37,38,61"
278540265,PC,"11,12,13,27"
257520272,PC,"12,13,27"
101696403,PC,"13,27"
325527653,PC,"12,13,27"
147302550,PC,"1,28"
139877968,PC,"1,28"
99648579,PC,"1,28"
120523488,PC,"2,29"
224279091,PC,"2,29"
178215634,PC,"4,5,31"
441135051,PC,"4,31"
166778944,PC,"4,31"
237358490,PC,"3,4,5,30,31"
299551666,PC,"5,31"
165201455,PC,"4,30,31"
422884521,PC,"4,31"
439873430,PC,"4,31"
118573065,PC,"4,31"
89062142,PC,"4,31"
279095914,PC,"4,31"
219225319,PC,"3,4,5,30,31"
100974694,PC,"3,4,30,31"
206717400,PC,"4,31"
283605976,PC,"5,32,42,43,44,70,71"
31258738,PC,"5,6,32"
399757537,PC,"5,32"
431693152,PC,"5,32"
316875094,PC,"5,32"
302759417,PC,"6,32,43,44,45"
200321577,PC,"4,5,6,31,32"
153723304,PC,"4,5,30,31,32"
50745119,PC,"6,32"
139550876,PC,"5,31,32"
243011228,PC,"5,32,42,43,44"
250189842,PC,"5,32"
34395020,PC,"6,32"
9344899,PC,"5,32"
293514367,PC,"5,32,43,44"
436637677,PC,"5,32,43,44"
37117064,PC,"6,33"
322825139,PC,"6,33"
144486060,PC,"5,6,32,33"
177718896,PC,"7,33"
317089770,PC,"6,32,33"
251111783,PC,"6,33"
268689126,PC,"7,33"
269190305,PC,"7,33"
306363166,PC,"6,33"
124322274,PC,"6,7,33"
142530031,PC,"6,7,33"
322824542,PC,"6,33"
119638424,PC,"6,33"
39824732,PC,"6,33"
270716565,PC,"6,33"
52738649,PC,"6,33"
97866515,PC,"6,33,43,44,45"
438368981,PC,"6,33,43,44,45"
438149332,PC,"6,33,43,44,45"
97714451,PC,"6,33,43,44,45"
280292434,PC,"6,33"
265619984,PC,"6,33"
237637903,PC,"6,33"
23725901,PC,"7,33"
293931909,PC,"6,33"
269278156,PC,"6,33"
160180298,PC,"5,31,33"
235078021,PC,"5,6,32,33"
59770954,PC,"6,33,44,45"
153412485,PC,"6,33"
291580615,PC,"7,33"
237700098,PC,"6,33"
306604742,PC,"6,33,43,44,45"
267197567,PC,"6,7,32,33"
119556803,PC,"6,33"
53744258,PC,"6,7,33"
291332861,PC,"6,33"
440849210,PC,"7,33,44,45,46"
119069946,PC,"6,33"
143072696,PC,"6,33"
21747057,PC,"5,6,32,33"
157127081,PC,"6,7,33,34"
333814134,PC,"7,34"
112110888,PC,"7,34,61"
455153906,PC,"7,34"
148129139,PC,"6,7,33,34"
412521892,PC,"7,34"
196286578,PC,"7,8,34"
170221808,PC,"6,7,33,34"
231937828,PC,"7,32,34"
176242778,PC,"7,34"
409207712,PC,"7,33,34"
50751260,PC,"7,34"
127012328,PC,"7,34"
431981595,PC,"7,34"
134221850,PC,"6,7,8,33,34"
65949719,PC,"7,34"
95589845,PC,"7,34"
65905621,PC,"7,33,34"
265011923,PC,"7,34"
274137295,PC,"7,34"
65805840,PC,"7,33,34"
280307604,PC,"7,34"
419092044,PC,"7,8,34"
50575306,PC,"7,34"
320341952,PC,"7,33,34,61"
96317115,PC,"6,33,34"
174546820,PC,"7,8,34"
281225729,PC,"7,33,34"
81744640,PC,"7,33,34"
333810741,PC,"7,34"
32004914,PC,"7,34"
19447218,PC,"7,34,61"
156990000,PC,"6,7,33,34,61"
354937825,PC,"7,8,34,35,61"
52936161,PC,"8,9,34,35"
179687771,PC,"8,35"
291469139,PC,"7,8,33,34,35"
1260235,PC,"8,34,35"
17896514,PC,"8,35"
176442805,PC,"8,34,35"
77550515,PC,"8,35"
434428836,PC,"8,35"
19612445,PC,"8,9,35,62"
38118291,PC,"8,35"
453060368,PC,"8,35"
131034657,PC,"7,8,34,35"
258051471,PC,"8,34,35,61"
143994382,PC,"7,8,34,35,61,62"
186541435,PC,"8,35"
332705008,PC,"8,35,62"
60377863,PC,"7,8,34,35"
74712191,PC,"8,9,35,36"
74530173,PC,"8,9,35,36"
70780410,PC,"9,35,36,62"
44514807,PC,"9,35,36"
35972578,PC,"9,36"
152467154,PC,"10,36"
71341774,PC,"9,36"
322807371,CP,"9,36"
48274889,PC,"9,35,36,62"
35758536,PC,"9,36"
74484423,PC,"8,9,35,36,62"
362370757,PC,"9,10,35,36,62,63"
71221700,PC,"9,36,62,63"
168158622,PC,"9,35,36,62"
310822679,PC,"9,10,36"
463754499,PC,"9,10,36,37"
133512515,PC,"9,10,36,37"
458300989,PC,"10,36,37"
447054140,PC,"9,10,36,37"
144155193,PC,"10,37"
45465399,PC,"8,9,10,35,36,37"
359735804,PC,"9,10,36,37,62,63"
458331312,PC,"10,36,37"
446463666,PC,"9,10,36,37"
72504752,PC,"10,37"
274911400,PC,"9,10,36,37"
309292963,PC,"4,5,8,10,35,36,37"
441936163,PC,"9,10,36,37,62,63,64"
6010784,PC,"10,37"
469333534,PC,"9,10,36,37"
463365347,PC,"9,10,36,37"
438278301,PC,"9,37"
81693792,PC,"10,36,37"
124235800,PC,"10,37"
376610581,PC,"11,36,37"
425508314,PC,"11,37"
457789844,PC,"10,36,37"
385459345,PC,"9,10,35,36,37,62"
447585233,PC,"9,10,36,37"
356835341,PC,"9,10,11,35,36,37"
303814029,PC,"10,36,37"
219769290,PC,"10,37"
72401290,PC,"10,37"
440937096,PC,"9,10,36,37,62,63"
317362389,PC,"11,38"
60859922,PC,"11,38"
155419920,PC,"12,38"
132611413,PC,"12,38"
411943564,PC,"11,37,38"
307099276,PC,"10,11,37,38"
376421071,PC,"11,36,37,38"
448820344,PC,"11,12,38"
359403471,PC,"11,38"
307221757,PC,"11,38"
296850254,PC,"11,37,38,64,65"
148772620,PC,"1,2,3,4,5,6,7,8,9,10,11,38"
68030406,PC,"11,37,38"
241638905,PC,"11,38"
457018819,PC,"11,38"
166242494,PC,"11,37,38"
418567812,PC,"12,38"
242190195,PC,"11,38"
332017079,PC,"11,38"
382975217,PC,"11,37,38"
160476088,PC,"11,38"
401028336,PC,"11,12,38"
245341495,PC,"11,37,38"
448435566,PC,"11,12,38"
405571798,PC,"11,37,38"
147723246,PC,"12,38"
188865842,PC,"12,38"
457649900,PC,"11,38"
290337456,PC,"12,38"
329672278,PC,"1,2,3,4,5,6,7,8,9,10,11,38"
210681065,PC,"11,38"
129890791,PC,"1,2,3,4,5,6,7,8,9,10,11,38"
295507430,PC,"10,11,37,38,64,65"
243476396,PC,"11,38"
406106335,PC,"11,37,38"
149585119,PC,"12,38"
397522142,PC,"10,37,38"
148478039,PC,"11,38"
210629725,PC,"11,38"
68081952,PC,"11,37,38"
311736478,PC,"11,12,38"
200435203,PC,"4,5,31,32"
14029793,PC,"5,6,31,32"
80137654,PC,"6,7,33"
177391159,PC,"7,33"
5592720,PC,"7,34"
293607057,CP,"9,35"
295312916,PC,"12,13,39"
362111691,PC,"12,39"
360221713,PC,"12,39"
294295243,PC,"12,13,39"
384709136,PC,"12,13,39"
340624586,PC,"12,39"
76228620,PC,"13,39"
179230828,PC,"9,36"
179230828,PC,"9,36"
95709395,PC,"12,39"
449107129,PC,"11,12,38,39"
463781038,PC,"12,39"
245728942,PC,"12,39"
287494667,PC,"2,3,5,6,9,10,11,12,13,29,30,32,33,35,36,37,38,39,62,63,64"
362032529,PC,"12,39"
294691204,PC,"12,13,39"
420829332,PC,"12,39"
310266243,PC,"12,13,39"
403405969,PC,"12,39"
344130921,PC,"12,13,39"
161247580,PC,"12,39"
76894548,PC,"13,39"
154400369,PC,"12,39"
46807139,PC,"12,38,39"
283665218,PC,"12,38,39"
318180448,PC,"13,27,39"
401509690,PC,"11,12,38,39"
396649769,PC,"12,38,39,65,66"
412828754,PC,"12,39"
282221346,PC,"12,38,39"
75522633,PC,"13,39"
291857895,PC,"12,39"
261020738,PC,"12,38,39"
282701278,PC,"12,38,39"
324426685,PC,"13,27,39"
216925130,PC,"12,39"
37291237,PC,"12,39"
277034534,PC,"12,13,39,66,67"
458027465,PC,"12,39"
214218272,PC,"12,39"
294768072,PC,"12,13,39"
173979859,PC,"12,39"
407127579,PC,"12,13,39,65,66"
288671122,PC,"14,18,19,20,24,25,26,40,47,52"
68453985,PC,"14,40"
441590110,PC,"19,20,26,40,47"
141677268,PC,"19,20,26,40,47,52,59,60"
359469754,PC,"14,40"
336125492,PC,"14,26,40"
336126253,PC,"14,26,40"
21101556,PC,"14,15,18,21,25,26,40,41,48,58"
267810289,PC,"14,15,16,17,20,23,40,41,47,50"
320324079,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51"
158323182,PC,"14,15,26,40,41"
65845738,PC,"15,41,56"
159117779,PC,"14,20,21,26,40,41,47,48"
147892178,PC,"14,20,40,41,47"
110738386,PC,"14,40,41"
111108561,PC,"14,40,41"
265979849,PC,"15,41"
236632480,PC,"15,41"
256561562,PC,"14,15,16,17,18,21,24,41,47,48,51,57"
233409941,PC,"14,15,16,17,41,55,57"
406361982,PC,"14,15,41,55"
383645563,PC,"15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,56,57,59,60"
313453776,PC,"15,20,21,40,41,47,48"
154014059,PC,"14,15,21,22,41,47,48,49"
288428649,PC,"14,15,16,17,18,19,20,21,22,23,24,25,40,41,47,48,49,50,51,52,58"
259100469,PC,"14,15,16,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,57,58"
335681838,PC,"15,16,21,22,23,41,48,49"
154814765,PC,"14,19,21,26,40,41,47"
219016883,CP,"14,15,16,21,22,23,41,47,48,49"
230290708,PC,"14,26,40,41"
305948428,PC,"14,40,41"
322504451,PC,"15,16,41,56"
352151292,PC,"14,15,16,41,56"
289307883,PC,"15,41"
185598695,PC,"14,15,41"
278105308,PC,"14,41"
395385033,PC,"14,41"
158325942,PC,"14,26,40,41"
356146869,PC,"14,17,21,24,25,40,41,51,52,58"
375419034,PC,"14,40,41"
402828941,PC,"14,41"
219847787,PC,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,56,57,58"
153971295,PC,"14,15,22,41,47"
359321688,PC,"14,40,41"
296461391,PC,"14,16,41,56"
278668358,PC,"15,16,41,55"
356682805,PC,"14,20,21,40,41,47,48"
276381737,PC,"15,16,17,41,55,56"
194679333,PC,"15,41"
405932063,PC,"14,15,16,41,56"
171312653,PC,"14,41"
58798731,PC,"17,42,43,57"
387401076,PC,"4,31,42,43"
306204904,PC,"17,42,43"
435871546,PC,"17,42,43,57"
270406298,PC,"4,31,42,43"
